acceleration;velocity;distance_traveled;turn_radius
-18.033241865324573;497.6202728932811;5392.866602888794;9905.03743977534
-17.673624488633365;495.8529104444178;5442.451893933236;9834.804351847992
-17.322101887809676;494.1207002556368;5491.863963958799;9766.210656844834
-16.97845188931344;492.42285506670544;5541.10624946547;9699.210727681824
-16.642459906465852;490.75860907605886;5590.182110373075;9633.760495290719
-16.313918627396042;489.1272172133193;5639.094832094407;9569.817384753824
-15.99262771789033;487.52795444153026;5687.84762753856;9507.340254477713
-15.678393538336115;485.96011508769664;5736.44363904733;9446.289338241895
-15.371028874001913;484.42301220029645;5784.88594026736;9386.626189968343
-15.070352677940292;482.9159769325024;5833.17753796061;9328.313631066929
-14.776189825843376;481.4383579499181;5881.321373755602;9271.315700220539
-14.48837088222036;479.98952086169606;5929.320325841772;9215.597605481622
-14.206731877303305;478.5688476739657;5977.1772106091685;9161.125678559496
-13.931114094122906;477.1757362645534;6024.894784235624;9107.867331184745
-13.66136386522806;475.8095998780306;6072.475744223427;9055.791013443662
-13.397332378553179;474.46986664017527;6119.922730887444;9004.866173981829
-13.138875491966548;473.15597909097863;6167.238328796542;8955.063221981705
-12.885853556058889;471.86739373537273;6214.42506817008;8906.353490824531
-12.638131244756615;470.60358061089704;6261.485426231169;8858.709203351882
-12.395577393367816;469.3640228715603;6308.421828518325;8812.103438646982
-12.158064843690719;468.1482163871912;6355.236650157044;8766.510100260337
-11.925470295835039;466.9556693576077;6401.932217092804;8721.903885808459
-11.697674166426276;465.78590194096506;6448.510807286901;8678.260257878334
-11.474560452880668;464.63844589567697;6494.974651876469;8635.555416173998
-11.256016603455999;463.5128442353314;6541.325936300002;8593.766270845063
-11.04193339279915;462.4086508960515;6587.566801389607;8552.870416940255
-10.832204802726686;461.32543041577884;6633.699344431185;8512.846109932145
-10.626727907988672;460.26275762498;6679.7256201936825;8473.672242262044
-10.425402766779222;459.22021734830207;6725.647641928513;8435.328320856872
-10.228132315770111;458.19740411672507;6771.467382340185;8397.794445572219
-10.034822269455208;457.1939218897796;6817.186774529164;8361.051288518314
-9.845381023604874;456.2093837874191;6862.807712907906;8325.080074227866
-9.659719562639838;455.24341183115513;6908.332054091021;8289.862560626829
-9.47775137074392;454.2956366940807;6953.761617760429;8255.381020771207
-9.299392346544293;453.36569745942626;6999.098187506372;8221.61822531488
-9.124560721196811;452.4532413873066;7044.343511645102;8188.557425675214
-8.953176979722024;451.5579236893344;7089.499304014035;8156.182337864911
-8.785163785445482;450.6794073107899;7134.567244745114;8124.477126960194
-8.620445907403418;449.8173627200495;7179.548981017119;8093.426392176824
-8.458950150581355;448.97146770499137;7224.446127787618;8063.015152526965
-8.300605288860455;448.1414071761053;7269.260268505229;8033.228833031192
-8.145342000551985;447.3268729760501;7313.992955802833;8004.05325146125
-7.9930928064067395;446.5275636954094;7358.645712172374;7975.474605590317
-7.843792009991331;445.7431844944103;7403.220030621816;7947.479460928716
-7.697375640328669;444.9734469303774;7447.717375314854;7920.054738924056
-7.5537813967052605;444.21806879070687;7492.139182193924;7893.1877056058065
-7.41294859555204;443.4767739311517;7536.486859587039;7866.865960655273
-7.274818119310424;442.7492921192206;7580.761788798962;7841.077426882838
-7.139332367199142;442.0353588825007;7624.965324687212;7815.810340095248
-7.006435207801872;441.3347153617205;7669.098796223384;7791.053239336434
-6.876071933398716;440.6471081683806;7713.163507040222;7766.7949574862605
-6.748189215968999;439.9722892467837;7757.1607359649;7743.024612202221
-6.62273506479575;439.31001574030415;7801.09173753893;7719.731597189851
-6.499658785605439;438.66004986174363;7844.957742525105;7696.905573788295
-6.378910941180045;438.0221587676256;7888.759958401867;7674.536462858041
-6.260443313380813;437.3961144362875;7932.499569845496;7652.614436958477
-6.1442088665264505;436.7816935496349;7976.17773920046;7631.129912803486
-6.030161712070595;436.17867737842784;8019.795606938303;7610.073543983785
-43.190449902274615;431.8596323882004;8062.981570177123;7460.109683458863
-42.33934030816645;427.6256983573837;8105.744140012862;7314.549515825605
-41.513223570713755;423.47437600031236;8148.091577612893;7173.2218851541575
-40.71112830618798;419.40326316969356;8190.031903929863;7035.96388629549
-39.93212995760061;415.4100501739335;8231.572908947257;6902.620391420397
-39.17534810760786;411.4925153631727;8272.722160483574;6773.043607996437
-38.43994396983908;407.64852096618876;8313.487012580194;6647.09266583685
-37.725118045221244;403.8760091616666;8353.87461349636;6524.633231054185
-37.0301079309993;400.1729983685667;8393.891913333217;6405.537144931556
-36.35418627117475;396.53757974144924;8433.545671307362;6289.682085888248
-35.696658838014685;392.9679138576478;8472.842462693126;6176.951252865268
-35.05686273512815;389.46222758413495;8511.78868545154;6067.233068591861
-34.43416471337573;386.0188111127974;8550.390566562819;5960.420901317502
-33.8279595915785;382.6360151536395;8588.654168078183;5856.41280370625
-33.237668774630876;379.31224827617643;8626.585392905801;5755.111267693108
-32.66273886220474;376.045974389956;8664.189990344797;5656.422994195657
-32.10264034176359;372.8357103557796;8701.473561380375;5560.258676659952
-31.556866360092176;369.6800237197704;8738.441563752353;5466.532797498001
-31.02493156799137;366.5775305629713;8775.09931680865;5375.163436545846
-30.50637103319514;363.5268934596518;8811.452006154615;5286.0720907370005
-30.00073921693955;360.5268195379578;8847.50468810841;5199.183504246208
-29.5076090099553;357.5760586369623;8883.262293972108;5114.425508413771
-29.026570823969298;354.6734015545653;8918.729634127565;5031.728870811437
-28.557231735088376;351.81767838105645;8953.91140196567;4951.027152857459
-28.0992146757034;349.0077569134861;8988.812177657019;4872.25657543132
-27.652157671794882;346.2425411463066;9023.43643177165;4795.3558919780735
-27.215713122745303;343.5209698340321;9057.788528755053;4720.266268628559
-26.7895471209697;340.8420151219351;9091.872730267247;4646.931170895257
-26.37333880886573;338.20468124104855;9125.693198391351;4575.2962565343705
-25.966779770759775;335.6080032639726;9159.253998717748;4505.309274193225
-25.569573457687245;333.05104591820384;9192.559103309568;4436.919967488381
-25.18143464299445;330.5329024539044;9225.612393554959;4370.079984184092
-24.802088906887203;328.05269356321566;9258.41766291128;4304.742790163244
-24.4312721481788;325.6095663483978;9290.97861954612;4240.8635879036665
-24.068730121607896;323.20269333623696;9323.298888879744;4178.3992391919055
-23.71421799920583;320.83127153631636;9355.382016033376;4117.308191824382
-23.367499954294104;318.494521540887;9387.231468187465;4057.5504100623407
-23.02834876678621;316.19168666420836;9418.850636853886;3999.087308622277
-22.696545448554826;313.9220321193529;9450.242840065821;3941.8816899977605
-22.37187888770614;311.68484423058226;9481.41132448888;3885.8976849216933
-22.054145510677458;309.4794296795145;9512.359267456832;3831.100695790303
-21.743148961144;307.3051147834001;9543.089778935171;3777.457342881548
-21.438699794785123;305.1612448039216;9573.605903415564;3724.9354132111584
-21.140615189020295;303.04718328501957;9603.910621744066;3673.50381187937
-20.848718666880835;300.96231141833147;9634.0068528859;3623.132515770589
-20.56283983423554;298.9060274349079;9663.89745562939;3573.792529476717
-20.282814129636524;296.87774602194423;9693.585230231585;3525.455843322801
-20.008482586096697;294.87689776333457;9723.072920007919;3478.095393381123
-19.739691604152462;292.9029286029193;9752.363212868211;3431.6850233666737
-19.47629273560411;290.95529932935887;9781.458742801147;3386.1994483134727
-19.218142477363237;289.03348508162253;9810.36209130931;3341.6142199371407
-18.96510207487044;287.1369748741355;9839.075788796723;3297.9056935947965
-18.71703733457845;285.26527114067767;9867.60231591079;3255.050996758574
-18.473818445025763;283.4178892961751;9895.944104840408;3213.027998923958
-18.235319806053447;281.5943573155697;9924.103540571965;3171.81528287875
-18.00141986574414;279.7942153289953;9952.082962104865;3131.392117262727
-17.772000964686292;278.01701523252666;9979.884663628118;3091.7384303521185
-17.546949187189725;276.26232031380766;10007.510895659498;3052.834785006755
-17.326154219099944;274.52970489189767;10034.963866148688;3014.6623547212967
-17.10950921187849;272.8187539707098;10062.24574154576;2977.202900725227
-16.896910652635547;271.12906290544623;10089.358647836303;2940.438750079417
-16.68825823981848;269.46023708146436;10116.304671544449;2904.352774719959
-16.483454764276576;267.8118916050367;10143.085860704952;2868.928371402717
-16.28240599543769;266.18365100549295;10169.7042258055;2834.149442504563
-16.085020572347002;264.57514894825823;10196.161740700327;2800.000377639721
-15.891209899331828;262.98602795832505;10222.46034349616;2766.4660360518774
-15.700888046069247;261.4159391537181;10248.601937411531;2733.531729744818
-15.513971651845209;259.8645419885336;10274.588391610385;2701.1832073164132
-15.3303798338054;258.331504005153;10300.4215420109;2669.4066384625753
-15.150034099008545;256.8165005952522;10326.103192070424;2638.188599119647
-14.97285826010303;255.31921476924188;10351.635113547349;2607.5160572152904
-14.798778354457069;253.83933693379618;10377.019047240728;2577.376358999572
-14.6277225665817;252.376564677138;10402.256703708443;2547.7572159293445
-14.459621153694;250.93060256176858;10427.34976396462;2518.6466920804905
-14.29440637427615;249.50116192434098;10452.299880157054;2490.0331920638487
-14.132012419493082;248.08796068239167;10477.108676225293;2461.9054494219167
-13.972375347338788;246.6907231476578;10501.777748540058;2434.2525154845735
-13.81543301938771;245.30917984571903;10526.30866652463;2407.063748663173
-13.66112504003412;243.94306734171562;10550.702973258802;2380.328804163392
-13.509392698108108;242.5921280719048;10574.962186065992;2354.037624098218
-13.36017891076248;241.25611018082856;10599.087797084074;2328.1804279833636
-13.213428169530182;239.93476736387555;10623.081273820462;2302.747703598283
-13.069086488456604;238.6278587150299;10646.944059691965;2277.7301981968108
-12.927101354216163;237.33514857960827;10670.677574549925;2253.118910052189
-12.78742167812669;236.0564064117956;10694.283215191104;2228.9050803220325
-12.649997749979596;234.79140663679763;10717.762355854784;2205.0801852194422
-12.514781193607563;233.53992851743686;10741.116348706528;2181.6359284771806
-12.381724924115503;232.30175602502533;10764.34652430903;2158.5642340924155
-12.250783106703823;231.07667771435496;10787.454192080466;2135.8572393401546
-12.121911117016671;229.8644866026533;10810.440640740731;2113.5072880440553
-11.99506550295088;228.6649800523582;10833.307138745968;2091.506924093815
-11.870203947864352;227.47795965757177;10856.054934711725;2069.848885198874
-11.747285235125636;226.30323113405922;10878.685257825131;2048.526096868617
-11.626269213948964;225.14060421266433;10901.199318246398;2027.5316666097426
-11.507116766461833;223.98989253601815;10923.598307499999;2006.8588783318783
-11.389789775954457;222.8509135584227;10945.88339885584;1986.5011869529435
-11.274251096262857;221.72348844879642;10968.055747700719;1966.4522131961423
-11.160464522239577;220.60744199657245;10990.116491900377;1946.7057385708429
-11.048394761267978;219.50260252044566;11012.066752152421;1927.2557005299502
-10.938007405778277;218.40880177986784;11033.907632330407;1908.0961877967043
-10.829268906725078;217.32587488919535;11055.640219819326;1889.2214358541676
-10.722146547988286;216.2536602343965;11077.265585842766;1870.625822590952
-10.61660842166073;215.19199939223043;11098.784785781989;1852.303864097028
-10.512623404187542;214.14073705181167;11120.19885948717;1834.250210603726
-10.410161133323955;213.09972093847927;11141.508831581017;1816.4596425623095
-10.309191985879478;212.0688017398913;11162.715711755007;1798.9270668557333
-10.209687056218009;211.0478330342695;11183.820495058433;1781.647513138436
-10.11161813548457;210.03667122072105;11204.824162180505;1764.6161302992507
-10.014957691530801;209.03517545156797;11225.727679725662;1747.828183042712
-9.919678849512412;208.04320756661673;11246.532000482324;1731.279048584255
-9.825755373132994;207.06063202930343;11267.238063685254;1714.9642134549838
-9.733161646509718;206.08731586465245;11287.84679527172;1698.8792704118812
-9.641872656637435;205.1231285989887;11308.359108131619;1683.0199154494903
-9.551863976428683;204.16794220134582;11328.775902351754;1667.3819449092834
-9.463111748308101;203.221631026515;11349.098065454406;1651.9612526830804
-9.375592668340632;202.28407175968096;11369.326472630373;1636.75382750703
-9.289283970873703;201.3551433625936;11389.461986966633;1621.755750342825
-9.20416341367447;200.43472702122614;11409.505459668755;1606.9631918429377
-9.120209263543957;199.52270609487175;11429.457730278242;1592.372409896823
-9.037400282390697;198.61896606663268;11449.319626884904;1577.9797472551272
-8.955715713747082;197.72339449525796;11469.09196633443;1563.7816292290963
-8.875135269712523;196.83588096828672;11488.775554431259;1549.7745614624614
-8.795639118307932;195.95631705645593;11508.371186136905;1535.9551277732112
-8.717207871226854;195.08459626933325;11527.879645763838;1522.3199880627499
-8.639822571969034;194.22061401213634;11547.301707165052;1508.86587629005
-8.563464684342863;193.36426754370206;11566.638133919421;1495.5895985084956
-8.488116081323618;192.5154559355697;11585.889679512979;1482.4880309632108
-8.413759034254968;191.6740800321442;11605.057087516194;1469.5581182467527
-8.340376202381753;190.840042411906;11624.141091757385;1456.7968715111233
-8.267950622702369;190.01324734963578;11643.142416492348;1444.2013667341546
-8.196465700129762;189.1936007796228;11662.06177657031;1431.7687430383717
-8.125905197950244;188.38101025982778;11680.899877596294;1419.4962010605336
-8.056253228569947;187.57538493697078;11699.65741608999;1407.3810013701107
-7.987494244538979;186.7766355125169;11718.335079641243;1395.4204629350236
-7.9196130298438545;185.9846742095325;11736.933547062197;1383.6119616330377
-7.8525946914589975;185.1994147403866;11755.453488536235;1371.952928807269
-7.78642465114862;184.42077227527173;11773.895565763763;1360.4408498643054
-7.721088637510462;183.6486634115207;11792.260432104915;1349.0732629135207
-7.6565726782533075;182.88300614369535;11810.548732719284;1337.8477574461967
-7.592863092700423;182.12371983442532;11828.761104702726;1326.7619730531299
-7.529946484511441;181.37072518597418;11846.898177221323;1315.8135981794467
-7.467809734615382;180.62394421251264;11864.960571642574;1305.000368915395
-7.4064399943478865;179.88330021307786;11882.948901663882;1294.3200678219318
-7.345824678785909;179.14871774519926;11900.863773438401;1283.770522789963
-7.285951460273421;178.42012259917192;11918.705785698317;1273.3496059321415
-7.226808262131883;177.69744177295874;11936.475529875614;1263.0552325061624
-7.168383252549479;176.9806034477038;11954.173590220384;1252.8853598685355
-7.1106648386433235;176.26953696383947;11971.800543916768;1242.8379864578546
-7.05364166068908;175.56417279777057;11989.356961196545;1232.9111508066176
-6.997302586512615;174.8644425391193;12006.843405450456;1223.1029305806783
-6.941636706038462;174.17027886851545;12024.260433337307;1213.4114416454577
-6.886633325990182;173.48161553591643;12041.608594890899;1203.8348371580607
-6.832281964737728;172.79838733944266;12058.888433624843;1194.3713066844823
-6.778572347287203;172.12053010471394;12076.100486635314;1185.0190753411093
-6.72549440040852;171.44798066467308;12093.245284701781;1175.7764029597647
-6.673038247896671;170.78067683988343;12110.323352385769;1166.6415832755476
-6.621194205962361;170.11855741928719;12127.335208127697;1157.6129431367724
-6.569952778748069;169.46156214141237;12144.281364341838;1148.6888417363107
-6.519304653965599;168.8096316760158;12161.162327509439;1139.8676698636848
-6.4692406986513715;168.16270760615066;12177.978598270054;1131.1478491772689
-6.419751955035851;167.52073241064707;12194.730671511119;1122.5278314959849
-6.370829636523628;166.8836494469947;12211.419036455818;1114.0060981098966
-6.32246512378073;166.25140293461664;12228.04417674928;1105.5811591091303
-6.2746499609259665;165.62393793852405;12244.606570543132;1097.2515527305627
-6.2273758518230915;165.00120035334174;12261.106690578466;1089.015844721745
-6.180634656470807;164.38313688769466;12277.545004267236;1080.8726277215426
-6.134418387487619;163.7696950489459;12293.92197377213;1072.8205206569892
-6.088719206688733;163.16082312827703;12310.238056084958;1064.858168155876
-6.043529421752232;162.55647018610182;12326.493703103568;1056.9842399746003
-5.9988414829718835;161.95658603780464;12342.68936170735;1049.1974304408327
-5.954647980094028;161.36112123979524;12358.825473831328;1041.4964579105558
-5.910941639236039;160.77002707587164;12374.902476538915;1033.88006423906
-5.867715319884;160.18325554388323;12390.920802093304;1026.3470142654799
-5.824962011967225;159.6007593426865;12406.880878027572;1018.8960953104853
-5.782674833007435;159.02249185938575;12422.78312721351;1011.5261166867364
-5.740847025340385;158.44840715685172;12438.627967929195;1004.2359092217382
-5.699471953407853;157.87845996151094;12454.415813925345;997.0243247927366
-5.658543101117974;157.31260565139914;12470.147074490485;989.8902358733046
-5.61805406927193;156.75080024447195;12485.822154514932;982.8325350912938
-5.577998573055122;156.19300038716642;12501.44145455365;975.8501347978148
-5.5383704395909525;155.63916334320731;12517.00537088797;968.9419666469428
-5.499163605555477;155.08924698265176;12532.514295586234;962.1069811858382
-5.460372114851161;154.54320977116663;12547.96861656335;955.3441474549925
-5.421990116338095;154.00101075953282;12563.368717639303;948.6524525983098
-5.384011861621049;153.4626095733707;12578.71497859664;942.0309014827525
-5.346431702890795;152.92796640308163;12594.007775236947;935.4785163272826
-5.309244090818181;152.3970419939998;12609.247479436348;928.9943363408377
-5.272443572499499;151.86979763674987;12624.434459200023;922.5774173690942
-5.236024789451714;151.3461951578047;12639.569078715804;916.2268315497722
-5.1999824756561575;150.82619691023908;12654.651698406828;909.9416669762485
-5.164311455649403;150.30976576467413;12669.682674983294;903.7210273692481
-5.129006642659959;149.79686510040813;12684.662361493336;897.5640317563948
-5.094063036789595;149.28745879672917;12699.59110737301;891.4698141594043
-5.059475723238012;148.78151122440536;12714.46925849545;885.4375232887145
-5.025239870569747;148.2789872373484;12729.297157219185;879.466322245349
-4.991350729022124;147.77985216444617;12744.07514243563;873.5553882298226
-4.9578036288531555;147.28407180156086;12758.803549615786;867.7039122578934
-4.9245939787283195;146.79161240368802;12773.482710856155;861.9110988829831
-4.891717264145175;146.3024406772735;12788.112954923883;856.1761659250852
-4.8591690458948;145.816523772684;12802.694607301151;850.4983442059888
-4.826944958559069;145.3338292768281;12817.227990228834;844.8768772906488
-4.795040709042816;144.85432520592383;12831.713422749426;839.3110212345415
-4.763452075139979;144.37797999840984;12846.151220749267;833.8000443368493
-4.732174904132802;143.90476250799657;12860.541697000066;828.3432268993158
-4.701205111423246;143.43464199685425;12874.88516119975;822.9398609906298
-4.6705386791957615;142.96758812893466;12889.181920012645;817.5892502161879
-4.640171655110587;142.5035709634236;12903.432277108986;812.2907094931004
-4.6101001510268205;142.04256094832093;12917.636533203819;807.0435648302986
-4.580320341754425;141.5845289141455;12931.794986095234;801.84715311362
-4.550828463834504;141.12944606776205;12945.907930702011;796.7008218957343
-4.521620814347026;140.67728398632735;12959.975659100644;791.6039291907919
-4.492693749745381;140.22801461135282;12973.99846056178;786.5558432736711
-4.464043684717017;139.78161024288113;12987.976621586067;781.5559424837093
-4.435667091069519;139.33804353377417;13001.910425939444;776.6036150327978
-4.407560496641487;138.89728748411002;13015.800154687855;771.6982588177402
-4.379720484237566;138.45931543568628;13029.646086231423;766.8392812367549
-4.352143690587034;138.02410106662757;13043.448496338086;762.0260990100247
-4.324826805325333;137.59161838609504;13057.207658176694;757.2581380041921
-4.297766569998013;137.16184172909524;13070.923842349604;752.534833060695
-4.270959777086457;136.7347457513866;13084.597316924743;747.8556278278536
-4.2444032690549065;136.31030542448113;13098.228347467191;743.2199745966132
-4.218093937418225;135.8884960307393;13111.817197070266;738.6273341398502
-4.192028721829895;135.46929315855633;13125.364126386121;734.077175555155
-4.166204609189743;135.05267269763735;13138.869393655885;729.5689761110065
-4.14061863277091;134.63861083436026;13152.33325473932;725.1022210962525
-4.11526787136559;134.2270840472237;13165.755963144042;720.6764036728183
-4.090149448449091;133.81806910237881;13179.13777005428;716.2910247315612
-4.06526053136174;133.41154304924265;13192.478924359204;711.945592751197
-4.040598330508236;133.00748321619182;13205.779672680823;707.6396236602218
-4.016160098573995;132.6058672063344;13219.040259401456;703.3726407017598
-3.9919431297581016;132.2066728933586;13232.260926690791;699.1441743012606
-3.9679447590224353;131.80987841745633;13245.441914532537;694.9537619369848
-3.944162361356619;131.41546218132066;13258.58346075067;690.8009480132049
-3.9205933510583835;131.02340284621482;13271.685801035292;686.6852837360598
-3.897235181028983;130.63367932811192;13284.749168968103;682.6063269919991
-3.8740853420833163;130.2462707939036;13297.773796047493;678.5636422287545
-3.8511413622743906;129.86115665767616;13310.759911713261;674.5568003387805
-3.8284008062317922;129.478316577053;13323.707743370967;670.5853785451022
-3.8058612745138287;129.0977304496016;13336.617516415927;666.6489602895199
-3.783520402973036;128.7193784093043;13349.489454256856;662.7471351231071
-3.761375862134713;128.34324082309084;13362.323778339165;658.8794985989557
-3.739425356588202;127.96929828743201;13375.120708167908;655.0456521671099
-3.7176666243905947;127.59753162499295;13387.880461330407;651.245203071643
-3.6960974364825905;127.2279218813447;13400.603253518542;647.477764249822
-3.6747155961162283;126.86045032173308;13413.289298550715;643.7429542333163
-3.653518938294185;126.49509842790367;13425.938808393505;640.0403970514016
-3.632505329220431;126.13184789498163;13438.551993183002;636.3697221361112
-3.611672665761913;125.77068062840544;13451.129061245843;632.7305642292944
-3.5910188749210756;125.41157874091334;13463.670219119935;629.1225632915323
-3.5705419133189142;125.05452454958144;13476.175671574892;625.5453644128747
-3.5502397666883767;124.69950057291261;13488.645621632184;621.9986177253534
-3.53011044937783;124.34648952797482;13501.080270584982;618.4819783172301
-3.510152003864384;123.99547432758838;13513.47981801774;614.9951061489452
-3.4903625002768655;123.6464380775607;13525.844461825496;611.5376659707222
-3.4707400359281864;123.29936407396788;13538.174398232894;608.1093272417952
-3.451282734856923;122.95423580048218;13550.469821812942;604.7097640512229
-3.4319887473779054;122.61103692574439;13562.730925505515;601.3386550402502
-3.4128562496415817;122.26975130078023;13574.957900635593;597.9956833261859
-3.3938834432019966;121.93036295646003;13587.150936931239;594.6805364277632
-3.375068554593173;121.5928561010007;13599.310222541339;591.3929061919466
-3.356409834913716;121.25721511750933;13611.43594405309;588.1324887221574
-3.3379055594194598;120.92342456156739;13623.528286509247;584.8989843078831
-3.3195540271239667;120.59146915885499;13635.587433425133;581.692097355643
-3.301353560406732;120.26133380281432;13647.613566805414;578.5115363212773
